,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
1771,357154,3929005803,5803.0,133872,Friet met mayo,3929005802.0,my,0,1,10,0.0,,20,"['Friet', 'met', 'mayo']","['Friet', 'met', 'mayo']","['friet', 'met', 'mayo']","['friet', 'mayo']","['friet', 'mayo']","['friet', 'mayo']","friet,mayo",1,0,0,0,0,0,0,0,0,0,1,0,0,['friet'],1,friet,54,2,[4],4.0
1775,357381,3929005803,5803.0,135391,Hallo melk,,group,0,1,10,0.0,,20,"['Hallo', 'melk']","['Hallo', 'melk']","['hallo', 'melk']","['hallo', 'melk']","['hallo', 'melk']","['hallo', 'melk']","hallo,melk",0,1,0,0,0,0,0,0,0,0,1,0,0,['melk'],1,melk,54,2,[3.6],3.6
1776,357391,3929005803,5803.0,135419,Ik kijk in de krant van lidl en ik kijk erin en opeens zie ik TURKSE PIZZA'S,3929005811.0,my,0,1,10,0.0,,20,"['Ik', 'kijk', 'in', 'de', 'krant', 'van', 'lidl', 'en', 'ik', 'kijk', 'erin', 'en', 'opeens', 'zie', 'ik', 'TURKSE', 'PIZZA', 'S']","['Ik', 'kijk', 'in', 'de', 'krant', 'van', 'lidl', 'en', 'ik', 'kijk', 'erin', 'en', 'opeens', 'zie', 'ik', 'TURKSE', 'PIZZA', 'S']","['ik', 'kijk', 'in', 'de', 'krant', 'van', 'lidl', 'en', 'ik', 'kijk', 'erin', 'en', 'opeens', 'zie', 'ik', 'turkse', 'pizza', 's']","['kijk', 'krant', 'lidl', 'kijk', 'erin', 'opeens', 'zie', 'turkse', 'pizza']","['kijk', 'krant', 'lidl', 'kijk', 'erin', 'opeens', 'zie', 'turkse', 'pizza']","['kijk', 'krant', 'lidl', 'kijk', 'erin', 'open', 'zie', 'turk', 'pizza']","kijk,krant,lidl,kijk,erin,open,zie,turk,pizza",0,0,0,1,0,0,0,0,1,0,1,0,0,"['pizza', 'lidl']",2,"pizza,lidl",54,9,[3],3.0
1777,357560,3929005803,5803.0,136907,Dit is geen taart kijk maar goed,3929005807.0,my,0,1,10,2.0,,20,"['Dit', 'is', 'geen', 'taart', 'kijk', 'maar', 'goed']","['Dit', 'is', 'geen', 'taart', 'kijk', 'maar', 'goed']","['dit', 'is', 'geen', 'taart', 'kijk', 'maar', 'goed']","['taart', 'kijk', 'goed']","['taart', 'kijk', 'goed']","['taart', 'kijk', 'goed']","taart,kijk,goed",1,0,0,0,0,0,0,0,0,1,0,0,1,['taart'],1,taart,54,3,[4],4.0
1782,357870,3929005803,5803.0,139744,Roqayah: aarde teleportatie houda:ijs en water allayka:wind en kan de weer controleren ik: natuur en gymnastic,3929005807.0,my,0,1,10,0.0,,20,"['Roqayah', 'aarde', 'teleportatie', 'houda', 'ijs', 'en', 'water', 'allayka', 'wind', 'en', 'kan', 'de', 'weer', 'controleren', 'ik', 'natuur', 'en', 'gymnastic']","['Roqayah', 'aarde', 'teleportatie', 'houda', 'ijs', 'en', 'water', 'allayka', 'wind', 'en', 'kan', 'de', 'weer', 'controleren', 'ik', 'natuur', 'en', 'gymnastic']","['roqayah', 'aarde', 'teleportatie', 'houda', 'ijs', 'en', 'water', 'allayka', 'wind', 'en', 'kan', 'de', 'weer', 'controleren', 'ik', 'natuur', 'en', 'gymnastic']","['roqayah', 'aarde', 'teleportatie', 'houda', 'ijs', 'water', 'allayka', 'wind', 'weer', 'controleren', 'natuur', 'gymnastic']","['roqayah', 'aarde', 'teleportatie', 'houda', 'ijs', 'water', 'allayka', 'wind', 'weer', 'controleren', 'natuur', 'gymnastic']","['roqayah', 'aard', 'teleportatie', 'houda', 'ijs', 'water', 'allayka', 'wind', 'wer', 'controler', 'natur', 'gymnastic']","roqayah,aard,teleportatie,houda,ijs,water,allayka,wind,wer,controler,natur,gymnastic",1,0,0,0,0,0,0,0,0,0,1,0,0,['ijs'],1,ijs,54,12,[4],4.0
1796,359360,3929005811,5811.0,138578,Ik eet ijs,3929005803.0,my,0,1,10,0.0,,14,"['Ik', 'eet', 'ijs']","['Ik', 'eet', 'ijs']","['ik', 'eet', 'ijs']","['eet', 'ijs']","['eet', 'ijs']","['eet', 'ijs']","eet,ijs",1,0,0,0,1,0,0,0,0,0,1,0,0,"['ijs', 'eet']",2,"ijs,eet",25,2,[4],4.0
1797,359405,3929005811,5811.0,139383,Eerst  moet ik zelfgemaakte hamburger eten,,group,0,1,10,0.0,,14,"['Eerst', 'moet', 'ik', 'zelfgemaakte', 'hamburger', 'eten']","['Eerst', 'moet', 'ik', 'zelfgemaakte', 'hamburger', 'eten']","['eerst', 'moet', 'ik', 'zelfgemaakte', 'hamburger', 'eten']","['eerst', 'zelfgemaakte', 'hamburger', 'eten']","['eerst', 'zelfgemaakte', 'hamburger', 'eten']","['eerst', 'zelfgemaakt', 'hamburger', 'eten']","eerst,zelfgemaakt,hamburger,eten",0,0,0,0,1,0,0,0,1,0,1,0,0,"['hamburger', 'eten']",2,"hamburger,eten",25,4,[3.5],3.5
1803,359568,3929005812,5812.0,130920,Ik kom welk ijs als je liegt he,,group,0,1,9,0.0,,19,"['Ik', 'kom', 'welk', 'ijs', 'als', 'je', 'liegt', 'he']","['Ik', 'kom', 'welk', 'ijs', 'als', 'je', 'liegt', 'he']","['ik', 'kom', 'welk', 'ijs', 'als', 'je', 'liegt', 'he']","['kom', 'welk', 'ijs', 'liegt', 'he']","['kom', 'welk', 'ijs', 'liegt', 'he']","['kom', 'welk', 'ijs', 'liegt', 'he']","kom,welk,ijs,liegt,he",1,0,0,0,0,0,0,0,0,0,1,0,0,['ijs'],1,ijs,10,5,[4],4.0
1807,360978,3929105816,5816.0,127853,?? ik mis je (pizza) ,,group,0,1,11,0.0,,0,"['ik', 'mis', 'je', 'pizza']","['ik', 'mis', 'je', 'pizza']","['ik', 'mis', 'je', 'pizza']","['mis', 'pizza']","['mis', 'pizza']","['mis', 'pizza']","mis,pizza",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,19,2,[3],3.0
1808,360987,3929105816,5816.0,127955,Dit is de foto omg ik weet datbik Iinniet meer sturen maar ja weet ik veel omdat k van pizza hou jahhyhy,,group,0,1,11,2.0,,0,"['Dit', 'is', 'de', 'foto', 'omg', 'ik', 'weet', 'datbik', 'Iinniet', 'meer', 'sturen', 'maar', 'ja', 'weet', 'ik', 'veel', 'omdat', 'k', 'van', 'pizza', 'hou', 'jahhyhy']","['Dit', 'is', 'de', 'foto', 'omg', 'ik', 'weet', 'datbik', 'Iinniet', 'meer', 'sturen', 'maar', 'ja', 'weet', 'ik', 'veel', 'omdat', 'k', 'van', 'pizza', 'hou', 'jahhyhy']","['dit', 'is', 'de', 'foto', 'omg', 'ik', 'weet', 'datbik', 'iinniet', 'meer', 'sturen', 'maar', 'ja', 'weet', 'ik', 'veel', 'omdat', 'k', 'van', 'pizza', 'hou', 'jahhyhy']","['foto', 'omg', 'weet', 'datbik', 'iinniet', 'sturen', 'weet', 'pizza', 'hou', 'jahhyhy']","['foto', 'omg', 'weet', 'datbik', 'iinniet', 'sturen', 'weet', 'pizza', 'hou', 'jahhyhy']","['foto', 'omg', 'wet', 'datbik', 'iinniet', 'stur', 'wet', 'pizza', 'hou', 'jahhyhy']","foto,omg,wet,datbik,iinniet,stur,wet,pizza,hou,jahhyhy",0,0,0,0,0,0,0,0,1,0,0,0,1,['pizza'],1,pizza,19,10,[3],3.0
1818,361250,3929105816,5816.0,134966,Okey uhmm.... 1.Altijd chips eten. 2. Altijd taart eten??.. Wat zou  jij kiezen,3929105829.0,my,0,1,11,0.0,,0,"['Okey', 'uhmm', '1', 'Altijd', 'chips', 'eten', '2', 'Altijd', 'taart', 'eten', 'Wat', 'zou', 'jij', 'kiezen']","['Okey', 'uhmm', '1', 'Altijd', 'chips', 'eten', '2', 'Altijd', 'taart', 'eten', 'Wat', 'zou', 'jij', 'kiezen']","['okey', 'uhmm', '1', 'altijd', 'chips', 'eten', '2', 'altijd', 'taart', 'eten', 'wat', 'zou', 'jij', 'kiezen']","['okey', 'uhmm', 'chips', 'eten', 'taart', 'eten', 'jij', 'kiezen']","['okey', 'uhmm', 'chips', 'eten', 'taart', 'eten', 'jij', 'kiezen']","['okey', 'uhmm', 'chip', 'eten', 'taart', 'eten', 'jij', 'kiez']","okey,uhmm,chip,eten,taart,eten,jij,kiez",2,0,0,0,1,0,0,0,0,1,1,0,0,"['taart', 'eten', 'eten', 'chip']",4,"taart,eten,eten,chip",19,8,"[4, 4.2]",4.1
1820,361393,3929105816,5816.0,138006,Ik in chocolade lekker gezond!,3929105817.0,my,0,1,11,0.0,,0,"['Ik', 'in', 'chocolade', 'lekker', 'gezond']","['Ik', 'in', 'chocolade', 'lekker', 'gezond']","['ik', 'in', 'chocolade', 'lekker', 'gezond']","['chocolade', 'lekker', 'gezond']","['chocolade', 'lekker', 'gezond']","['chocolad', 'lekker', 'gezond']","chocolad,lekker,gezond",1,0,0,0,1,0,0,0,0,0,1,0,0,"['gezond', 'chocolad']",2,"gezond,chocolad",19,3,[5],5.0
1821,361394,3929105816,5816.0,138009,Of pizza aahhhhhaaaaaaaaaa lekkkeeeet,3929105817.0,my,0,1,11,0.0,,0,"['Of', 'pizza', 'aahhhhhaaaaaaaaaa', 'lekkkeeeet']","['Of', 'pizza', 'aahhaa', 'lekkeet']","['of', 'pizza', 'aahhaa', 'lekkeet']","['pizza', 'aahhaa', 'lekkeet']","['pizza', 'aahhaa', 'lekkeet']","['pizza', 'aahhaa', 'lekket']","pizza,aahhaa,lekket",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,19,3,[3],3.0
1830,361735,3929105817,5817.0,137876,Marwa selina zij zovan heb je ramadan en toen heeft ze opeens pizza foto gestuurd,3929105816.0,my,0,1,11,0.0,,16,"['Marwa', 'selina', 'zij', 'zovan', 'heb', 'je', 'ramadan', 'en', 'toen', 'heeft', 'ze', 'opeens', 'pizza', 'foto', 'gestuurd']","['Marwa', 'selina', 'zij', 'zovan', 'heb', 'je', 'ramadan', 'en', 'toen', 'heeft', 'ze', 'opeens', 'pizza', 'foto', 'gestuurd']","['marwa', 'selina', 'zij', 'zovan', 'heb', 'je', 'ramadan', 'en', 'toen', 'heeft', 'ze', 'opeens', 'pizza', 'foto', 'gestuurd']","['marwa', 'selina', 'zovan', 'ramadan', 'opeens', 'pizza', 'foto', 'gestuurd']","['marwa', 'selina', 'zovan', 'ramadan', 'opeens', 'pizza', 'foto', 'gestuurd']","['marwa', 'selina', 'zovan', 'ramadan', 'open', 'pizza', 'foto', 'gestuurd']","marwa,selina,zovan,ramadan,open,pizza,foto,gestuurd",0,0,0,0,0,0,0,1,1,0,1,0,0,['pizza'],1,pizza,24,8,[3],3.0
1834,361842,3929105817,5817.0,138859,En ook ijsthee gedronken,3929105830.0,my,0,1,11,0.0,,16,"['En', 'ook', 'ijsthee', 'gedronken']","['En', 'ook', 'ijsthee', 'gedronken']","['en', 'ook', 'ijsthee', 'gedronken']","['ijsthee', 'gedronken']","['ijsthee', 'gedronken']","['ijsthee', 'gedronk']","ijsthee,gedronk",0,1,0,0,0,0,0,0,0,0,1,0,0,['ijsthee'],1,ijsthee,24,2,[4.4],4.4
1855,366054,2927205430,5430.0,122755,Kaaaaaaaaaaaaaas,,group,0,0,10,0.0,,15,['Kaaaaaaaaaaaaaas'],['Kaas'],['kaas'],['kaas'],['kaas'],['kas'],kas,1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,5,1,[4],4.0
1857,366341,2927205436,5436.0,123486,Kaaaaaaaaaas voor max,,group,0,1,10,0.0,,14,"['Kaaaaaaaaaas', 'voor', 'max']","['Kaas', 'voor', 'max']","['kaas', 'voor', 'max']","['kaas', 'max']","['kaas', 'max']","['kas', 'max']","kas,max",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,11,2,[4],4.0
1860,366583,2927205440,5440.0,122429,Ik ga naae het dorp limonade haalen vergeeten te zegen tegen me moeder ??,,group,1,1,10,0.0,,18,"['Ik', 'ga', 'naae', 'het', 'dorp', 'limonade', 'haalen', 'vergeeten', 'te', 'zegen', 'tegen', 'me', 'moeder']","['Ik', 'ga', 'naae', 'het', 'dorp', 'limonade', 'haalen', 'vergeeten', 'te', 'zegen', 'tegen', 'me', 'moeder']","['ik', 'ga', 'naae', 'het', 'dorp', 'limonade', 'haalen', 'vergeeten', 'te', 'zegen', 'tegen', 'me', 'moeder']","['ga', 'naae', 'dorp', 'limonade', 'haalen', 'vergeeten', 'zegen', 'moeder']","['ga', 'naae', 'dorp', 'limonade', 'haalen', 'vergeeten', 'zegen', 'moeder']","['ga', 'naae', 'dorp', 'limonad', 'hal', 'verget', 'zeg', 'moeder']","ga,naae,dorp,limonad,hal,verget,zeg,moeder",0,1,0,0,0,0,0,0,0,0,1,0,0,['limonad'],1,limonad,21,8,[5],5.0
1865,366721,2927205440,5440.0,138153,Hoi Hans Cola Glass Jan kalk kan kan Jan Jan Jan Jacky Jan Haag hand ja ja nee is nee had Haan hand ha ha flesjes NSB jurkjes ijsjes ijsjes kusje ijsjes USB uur is USB bed je handen ja ja ,,group,0,1,10,0.0,,18,"['Hoi', 'Hans', 'Cola', 'Glass', 'Jan', 'kalk', 'kan', 'kan', 'Jan', 'Jan', 'Jan', 'Jacky', 'Jan', 'Haag', 'hand', 'ja', 'ja', 'nee', 'is', 'nee', 'had', 'Haan', 'hand', 'ha', 'ha', 'flesjes', 'NSB', 'jurkjes', 'ijsjes', 'ijsjes', 'kusje', 'ijsjes', 'USB', 'uur', 'is', 'USB', 'bed', 'je', 'handen', 'ja', 'ja']","['Hoi', 'Hans', 'Cola', 'Glass', 'Jan', 'kalk', 'kan', 'kan', 'Jan', 'Jan', 'Jan', 'Jacky', 'Jan', 'Haag', 'hand', 'ja', 'ja', 'nee', 'is', 'nee', 'had', 'Haan', 'hand', 'ha', 'ha', 'flesjes', 'NSB', 'jurkjes', 'ijsjes', 'ijsjes', 'kusje', 'ijsjes', 'USB', 'uur', 'is', 'USB', 'bed', 'je', 'handen', 'ja', 'ja']","['hoi', 'hans', 'cola', 'glass', 'jan', 'kalk', 'kan', 'kan', 'jan', 'jan', 'jan', 'jacky', 'jan', 'haag', 'hand', 'ja', 'ja', 'nee', 'is', 'nee', 'had', 'haan', 'hand', 'ha', 'ha', 'flesjes', 'nsb', 'jurkjes', 'ijsjes', 'ijsjes', 'kusje', 'ijsjes', 'usb', 'uur', 'is', 'usb', 'bed', 'je', 'handen', 'ja', 'ja']","['hoi', 'hans', 'cola', 'glass', 'jan', 'kalk', 'jan', 'jan', 'jan', 'jacky', 'jan', 'haag', 'hand', 'nee', 'nee', 'haan', 'hand', 'ha', 'ha', 'flesjes', 'nsb', 'jurkjes', 'ijsjes', 'ijsjes', 'kusje', 'ijsjes', 'usb', 'uur', 'usb', 'bed', 'handen']","['hoi', 'hans', 'cola', 'glass', 'jan', 'kalk', 'jan', 'jan', 'jan', 'jacky', 'jan', 'haag', 'hand', 'nee', 'nee', 'haan', 'hand', 'ha', 'ha', 'flesjes', 'nsb', 'jurkjes', 'ijsjes', 'ijsjes', 'kusje', 'ijsjes', 'usb', 'uur', 'usb', 'bed', 'handen']","['hoi', 'han', 'cola', 'glas', 'jan', 'kalk', 'jan', 'jan', 'jan', 'jacky', 'jan', 'hag', 'hand', 'nee', 'nee', 'han', 'hand', 'ha', 'ha', 'flesjes', 'nsb', 'jurkjes', 'ijsjes', 'ijsjes', 'kusj', 'ijsjes', 'usb', 'uur', 'usb', 'bed', 'hand']","hoi,han,cola,glas,jan,kalk,jan,jan,jan,jacky,jan,hag,hand,nee,nee,han,hand,ha,ha,flesjes,nsb,jurkjes,ijsjes,ijsjes,kusj,ijsjes,usb,uur,usb,bed,hand",0,0,0,0,0,0,1,0,0,0,1,0,0,['cola'],1,cola,21,31,[4.4],4.4
1866,366746,2927205441,5441.0,122761,Kaaaaaaaaaaaaaaaaaas is lekker ,,group,2,0,9,0.0,,0,"['Kaaaaaaaaaaaaaaaaaas', 'is', 'lekker']","['Kaas', 'is', 'lekker']","['kaas', 'is', 'lekker']","['kaas', 'lekker']","['kaas', 'lekker']","['kas', 'lekker']","kas,lekker",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,1,2,[4],4.0
1867,366808,2927205443,5443.0,121779,Ikkk steaks met sammy over half uurtje,,group,0,1,9,0.0,,15,"['Ikkk', 'steaks', 'met', 'sammy', 'over', 'half', 'uurtje']","['Ikk', 'steaks', 'met', 'sammy', 'over', 'half', 'uurtje']","['ikk', 'steaks', 'met', 'sammy', 'over', 'half', 'uurtje']","['ikk', 'steaks', 'sammy', 'half', 'uurtje']","['ikk', 'steaks', 'sammy', 'half', 'uurtje']","['ikk', 'steak', 'sammy', 'half', 'uurtj']","ikk,steak,sammy,half,uurtj",0,0,0,0,0,0,0,0,1,0,1,0,0,['steak'],1,steak,22,5,[2.8],2.8
1871,366956,2927205443,5443.0,129578,Wat is er met patat,2927205448.0,my,0,1,9,0.0,,15,"['Wat', 'is', 'er', 'met', 'patat']","['Wat', 'is', 'er', 'met', 'patat']","['wat', 'is', 'er', 'met', 'patat']",['patat'],['patat'],['patat'],patat,0,0,0,0,0,0,0,0,0,1,1,0,0,['patat'],1,patat,22,1,[4],4.0
1873,367040,2927205443,5443.0,136957,Magnum nodig we hebben naar me nodig we hebben namen nodig hebben namen hebben we nodig hebben we nodig hebben namen nodig we hebben namen nodig Boer en dan mannen Mr Mister,,group,0,1,9,0.0,,15,"['Magnum', 'nodig', 'we', 'hebben', 'naar', 'me', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'hebben', 'namen', 'hebben', 'we', 'nodig', 'hebben', 'we', 'nodig', 'hebben', 'namen', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'Boer', 'en', 'dan', 'mannen', 'Mr', 'Mister']","['Magnum', 'nodig', 'we', 'hebben', 'naar', 'me', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'hebben', 'namen', 'hebben', 'we', 'nodig', 'hebben', 'we', 'nodig', 'hebben', 'namen', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'Boer', 'en', 'dan', 'mannen', 'Mr', 'Mister']","['magnum', 'nodig', 'we', 'hebben', 'naar', 'me', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'hebben', 'namen', 'hebben', 'we', 'nodig', 'hebben', 'we', 'nodig', 'hebben', 'namen', 'nodig', 'we', 'hebben', 'namen', 'nodig', 'boer', 'en', 'dan', 'mannen', 'mr', 'mister']","['magnum', 'nodig', 'we', 'nodig', 'we', 'namen', 'nodig', 'namen', 'we', 'nodig', 'we', 'nodig', 'namen', 'nodig', 'we', 'namen', 'nodig', 'boer', 'mannen', 'mr', 'mister']","['magnum', 'nodig', 'we', 'nodig', 'we', 'namen', 'nodig', 'namen', 'we', 'nodig', 'we', 'nodig', 'namen', 'nodig', 'we', 'namen', 'nodig', 'boer', 'mannen', 'mr', 'mister']","['magnum', 'nodig', 'we', 'nodig', 'we', 'nam', 'nodig', 'nam', 'we', 'nodig', 'we', 'nodig', 'nam', 'nodig', 'we', 'nam', 'nodig', 'boer', 'mann', 'mr', 'mister']","magnum,nodig,we,nodig,we,nam,nodig,nam,we,nodig,we,nodig,nam,nodig,we,nam,nodig,boer,mann,mr,mister",1,0,0,0,0,0,1,0,0,0,1,0,0,['magnum'],1,magnum,22,21,[4.6],4.6
1875,367277,2927205448,5448.0,122231,Mooi heb je dat gebaken,,group,0,0,9,0.0,,14,"['Mooi', 'heb', 'je', 'dat', 'gebaken']","['Mooi', 'heb', 'je', 'dat', 'gebaken']","['mooi', 'heb', 'je', 'dat', 'gebaken']","['mooi', 'gebaken']","['mooi', 'gebaken']","['mooi', 'gebak']","mooi,gebak",1,0,0,0,1,0,0,0,0,0,1,0,0,['gebak'],1,gebak,10,2,[4],4.0
1877,367298,2927205448,5448.0,129368,Ga patat eten ??????????????????????????????????????????????????????????????????????????????????????????,,group,1,0,9,0.0,,14,"['Ga', 'patat', 'eten']","['Ga', 'patat', 'eten']","['ga', 'patat', 'eten']","['ga', 'patat', 'eten']","['ga', 'patat', 'eten']","['ga', 'patat', 'eten']","ga,patat,eten",0,0,0,0,1,0,0,0,0,1,1,0,0,"['patat', 'eten']",2,"patat,eten",10,3,[4],4.0
1878,367299,2927205448,5448.0,129381,Patat ,,group,1,0,9,1.0,,14,['Patat'],['Patat'],['patat'],['patat'],['patat'],['patat'],patat,0,0,0,0,0,0,0,0,0,1,0,1,0,['patat'],1,patat,10,1,[4],4.0
1885,367588,2927205450,5450.0,129979,Wat bedoel je met patat?,2927205448.0,my,0,1,10,0.0,,18,"['Wat', 'bedoel', 'je', 'met', 'patat']","['Wat', 'bedoel', 'je', 'met', 'patat']","['wat', 'bedoel', 'je', 'met', 'patat']","['bedoel', 'patat']","['bedoel', 'patat']","['bedoel', 'patat']","bedoel,patat",0,0,0,0,0,0,0,0,0,1,1,0,0,['patat'],1,patat,11,2,[4],4.0
1888,367727,2927205453,5453.0,122756,Kaaaaaaaaaaaaaaaaaaaaaaaaaas,,group,0,0,10,0.0,,0,['Kaaaaaaaaaaaaaaaaaaaaaaaaaas'],['Kaas'],['kaas'],['kaas'],['kaas'],['kas'],kas,1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,2,1,[4],4.0
1889,367729,2927205453,5453.0,122769,Kaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaas,,group,0,0,10,0.0,,0,['Kaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaas'],['Kaas'],['kaas'],['kaas'],['kaas'],['kas'],kas,1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,2,1,[4],4.0
1896,367887,2927205454,5454.0,129555,Ik ga ook patat eten ????,,group,0,1,10,0.0,,16,"['Ik', 'ga', 'ook', 'patat', 'eten']","['Ik', 'ga', 'ook', 'patat', 'eten']","['ik', 'ga', 'ook', 'patat', 'eten']","['ga', 'patat', 'eten']","['ga', 'patat', 'eten']","['ga', 'patat', 'eten']","ga,patat,eten",0,0,0,0,1,0,0,0,0,1,1,0,0,"['patat', 'eten']",2,"patat,eten",13,3,[4],4.0
1897,367891,2927205454,5454.0,129587,Ik ga patat eten dus bye,2927205443.0,my,0,1,10,0.0,,16,"['Ik', 'ga', 'patat', 'eten', 'dus', 'bye']","['Ik', 'ga', 'patat', 'eten', 'dus', 'bye']","['ik', 'ga', 'patat', 'eten', 'dus', 'bye']","['ga', 'patat', 'eten', 'bye']","['ga', 'patat', 'eten', 'bye']","['ga', 'patat', 'eten', 'bye']","ga,patat,eten,bye",0,0,0,0,1,0,0,0,0,1,1,0,0,"['patat', 'eten']",2,"patat,eten",13,4,[4],4.0
1900,367947,2927206031,6031.0,130295,Hamburger,2927205448.0,my,0,0,9,0.0,,18,['Hamburger'],['Hamburger'],['hamburger'],['hamburger'],['hamburger'],['hamburger'],hamburger,0,0,0,0,0,0,0,0,1,0,1,0,0,['hamburger'],1,hamburger,4,1,[3.5],3.5
1910,372052,2829205845,5845.0,129616,Ik heb patat gegeten????????????????,,group,1,1,9,0.0,,15,"['Ik', 'heb', 'patat', 'gegeten']","['Ik', 'heb', 'patat', 'gegeten']","['ik', 'heb', 'patat', 'gegeten']","['patat', 'gegeten']","['patat', 'gegeten']","['patat', 'geget']","patat,geget",0,0,0,0,0,0,0,0,0,1,1,0,0,['patat'],1,patat,8,2,[4],4.0
1917,374690,5526105157,5157.0,147635,"Mooi, wil je nu een lolly?",,group,1,1,11,0.0,,16,"['Mooi', 'wil', 'je', 'nu', 'een', 'lolly']","['Mooi', 'wil', 'je', 'nu', 'een', 'lolly']","['mooi', 'wil', 'je', 'nu', 'een', 'lolly']","['mooi', 'lolly']","['mooi', 'lolly']","['mooi', 'lolly']","mooi,lolly",1,0,0,0,0,0,0,0,0,0,1,0,0,['lolly'],1,lolly,9,2,[4.2],4.2
1919,374839,5526105162,5162.0,148345,Nee cookie clicker,,group,1,0,11,0.0,,14,"['Nee', 'cookie', 'clicker']","['Nee', 'cookie', 'clicker']","['nee', 'cookie', 'clicker']","['nee', 'cookie', 'clicker']","['nee', 'cookie', 'clicker']","['nee', 'cookie', 'clicker']","nee,cookie,clicker",0,0,0,0,0,0,0,0,1,0,1,0,0,['cookie'],1,cookie,6,3,[4.4],4.4
1925,375034,5526105170,5170.0,146040,Patatjees,,group,0,1,10,0.0,,16,['Patatjees'],['Patatjees'],['patatjees'],['patatjees'],['patatjees'],['patatjes'],patatjes,0,0,0,0,0,0,0,0,1,0,1,0,0,['patatjes'],1,patatjes,17,1,[4],4.0
1929,377433,5526305207,5207.0,143859,Pizza eten,,group,0,1,11,0.0,,18,"['Pizza', 'eten']","['Pizza', 'eten']","['pizza', 'eten']","['pizza', 'eten']","['pizza', 'eten']","['pizza', 'eten']","pizza,eten",0,0,0,0,1,0,0,0,1,0,1,0,0,"['pizza', 'eten']",2,"pizza,eten",3,2,[3],3.0
1950,379986,5730206037,6037.0,154598,Ik wil die hamburger,,group,0,0,12,0.0,,19,"['Ik', 'wil', 'die', 'hamburger']","['Ik', 'wil', 'die', 'hamburger']","['ik', 'wil', 'die', 'hamburger']",['hamburger'],['hamburger'],['hamburger'],hamburger,0,0,0,0,0,0,0,0,1,0,1,0,0,['hamburger'],1,hamburger,1,1,[3.5],3.5
1951,380035,5730206038,6038.0,153394,Mama mag ik een koekje,,group,0,1,11,1.0,,17,"['Mama', 'mag', 'ik', 'een', 'koekje']","['Mama', 'mag', 'ik', 'een', 'koekje']","['mama', 'mag', 'ik', 'een', 'koekje']","['mama', 'mag', 'koekje']","['mama', 'mag', 'koekje']","['mama', 'mag', 'koekj']","mama,mag,koekj",1,0,0,0,0,0,0,0,0,0,0,1,0,['koekj'],1,koekj,2,3,[4],4.0
1953,380122,5730206042,6042.0,156276,Je hebt pizza verkeerd geschreven jayden,,group,0,1,10,0.0,,16,"['Je', 'hebt', 'pizza', 'verkeerd', 'geschreven', 'jayden']","['Je', 'hebt', 'pizza', 'verkeerd', 'geschreven', 'jayden']","['je', 'hebt', 'pizza', 'verkeerd', 'geschreven', 'jayden']","['hebt', 'pizza', 'verkeerd', 'geschreven', 'jayden']","['hebt', 'pizza', 'verkeerd', 'geschreven', 'jayden']","['hebt', 'pizza', 'verkeerd', 'geschrev', 'jayd']","hebt,pizza,verkeerd,geschrev,jayd",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,3,5,[3],3.0
1956,380187,5730206048,6048.0,153412,Nee helemaal geen koekje,,group,0,1,11,0.0,,21,"['Nee', 'helemaal', 'geen', 'koekje']","['Nee', 'helemaal', 'geen', 'koekje']","['nee', 'helemaal', 'geen', 'koekje']","['nee', 'helemaal', 'koekje']","['nee', 'helemaal', 'koekje']","['nee', 'helemal', 'koekj']","nee,helemal,koekj",1,0,0,0,0,0,0,0,0,0,1,0,0,['koekj'],1,koekj,2,3,[4],4.0
1959,381311,5425605030,5030.0,120869,Kaas ik heel lekker,,group,1,1,11,0.0,,0,"['Kaas', 'ik', 'heel', 'lekker']","['Kaas', 'ik', 'heel', 'lekker']","['kaas', 'ik', 'heel', 'lekker']","['kaas', 'heel', 'lekker']","['kaas', 'heel', 'lekker']","['kas', 'hel', 'lekker']","kas,hel,lekker",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,2,3,[4],4.0
